DOI,Authors,Section,Date,Feature
https://doi.org/10.48550/arXiv.2503.18950,"Taeksoo Kim, Hanbyul Joo",CV,24/03/2025,"target aware video diffusion model present target aware video diffusion model that generate video input image which actor interact specify target perform desired action . target be define segmentation mask desired action be describe text prompt . exist controllable image to video diffusion model that often rely dense structural motion cue to guide actor movement target , target aware model require only simple mask to indicate target , leverage generalization capability pretrained model to produce plausible action . make method particularly effective human object interaction ( hoi ) scenario , where provide precise action guidance be challenge , far enable use video diffusion model high level action planning application such robotics . build target aware model extend baseline model to incorporate target mask additional input . to enforce target awareness , introduce special token that encode target spatial information text prompt . then fine tune model curated dataset use novel cross attention loss that align cross attention map associate token input target mask . to further improve performance , selectively apply loss to most semantically relevant transformer block attention region . experimental result show target aware model outperforms exist solution generate video where actor interact accurately specified target . further demonstrate efficacy two downstream application : video content creation zero shot hoi motion synthesis ."
https://doi.org/10.48550/arXiv.2503.18948,"Ruixiao Dong, Mengde Xu, Zigang Geng, Li Li, Han Hu, Shuyang Gu",CV,24/03/2025,"equivariant image modeling current generative model , such autoregressive diffusion approach , decompose high dimensional data distribution learn series simple subtasks . however , inherent conflict arise joint optimization subtasks , exist solution fail to resolve such conflict sacrifice efficiency scalability . propose novel equivariant image model framework that inherently align optimization target subtasks leverage translation invariance natural visual signal . method introduces ( ) column wise tokenization which enhance translational symmetry horizontal axis , ( ) windowed causal attention which enforce consistent contextual relationship position . evaluate class conditioned imagenet generation resolution , approach achieve performance comparable to state of the art ar model use few computational resource . systematic analysis demonstrate enhance equivariance reduces inter task conflict , significantly improve zero shot generalization enable ultra long image synthesis . work establish first framework task aligned decomposition generative modeling , offer insight efficient parameter share conflict free optimization . code model be publicly available http url ."
https://doi.org/10.48550/arXiv.2503.18947,"Jae Joong Lee, Bedrich Benes, Raymond A. Yeh",CV,24/03/2025,"tuning free amodal segmentation occlusion free bias inpainting model amodal segmentation aim to predict segmentation mask visible occluded region object . most existing work formulate supervised learning problem , require manually annotate amodal mask synthetic training data . consequently , performance depend quality datasets , which often lack diversity scale . work introduce tuning free approach that repurposes pretrained diffusion based inpainting model amodal segmentation . approach be motivate occlusion free bias inpainting model , , inpainted object tend to be complete object occlusion . specifically , reconstruct occluded region object inpainting then apply segmentation , additional training fine tuning . experiment five datasets demonstrate generalizability robustness approach . average , approach achieve % more accurate mask state of the art ."
https://doi.org/10.48550/arXiv.2503.18945,"Aether Team, Haoyi Zhu, Yifan Wang, Jianjun Zhou, Wenzheng Chang, Yang Zhou, Zizun Li, Junyi Chen, Chunhua Shen, Jiangmiao Pang, Tong He",CV,24/03/2025,"aether : geometric aware unified world modeling integration geometric reconstruction generative modeling remain critical challenge develop ai system capable human like spatial reasoning . paper propose aether , unified framework that enable geometry aware reasoning world model jointly optimize three core capability : ( ) dynamic reconstruction , ( ) action conditioned video prediction , ( ) goal conditioned visual planning . task interleaved feature learning , achieve synergistic knowledge share reconstruction , prediction , plan objective . building video generation model , framework demonstrate unprecedented synthetic to real generalization never observe real world data training . furthermore , approach achieve zero shot generalization action follow reconstruction task , thanks to intrinsic geometric modeling . remarkably , even real world data , reconstruction performance far exceed domain specific model . additionally , aether leverage geometry informed action space to seamlessly translate prediction action , enable effective autonomous trajectory planning . hope work inspire community to explore new frontier physically reasonable world modeling application ."
https://doi.org/10.48550/arXiv.2503.18944,"Karim Abou Zeid, Kadir Yilmaz, Daan de Geus, Alexander Hermans, David Adrian, Timm Linder, Bastian Leibe",CV,24/03/2025,"dino room : leveraging foundation model segmentation vision foundation model ( vfms ) train large scale image datasets provide high quality feature that have significantly advance visual recognition . however , potential vision remain largely untapped , common availability image alongside point cloud datasets . significant research have be dedicate to fusion , recent state of the art method predominantly focus data , leave integration vfms model underexplored . work , challenge trend introduce ditr , simple yet effective approach that extract foundation model feature , project to , finally inject point cloud segmentation model . ditr achieve state of the art result indoor outdoor semantic segmentation benchmark . to enable use vfms even when image be unavailable inference , further propose to distill foundation model backbone pretraining task . initialize backbone knowledge distil vfms , create strong basis downstream segmentation task , ultimately boost performance various datasets ."
https://doi.org/10.48550/arXiv.2503.18943,"Mingze Xu, Mingfei Gao, Shiyu Li, Jiasen Lu, Zhe Gan, Zhengfeng Lai, Meng Cao, Kai Kang, Yinfei Yang, Afshin Dehghan",CV,24/03/2025,": family token efficient video large language model long form video understanding introduce ( abbreviate ) , family video large language model ( llm ) offer token efficient solution long form video understanding . model family employ two stream slowfast mechanism , enable efficient modeling long range temporal context to meet demand lightweight , mobile friendly video llm . provide model range to parameter , optimize streamlined training pipeline high quality data mixture compose publicly available datasets . experimental result demonstrate achieves competitive performance wide range video image benchmark , robust result model size . notably , achieves state of the art result long form video understanding ( , longvideobench mlvu ) excels small scale ( ) various video benchmark ."
https://doi.org/10.48550/arXiv.2503.18942,"Fangfu Liu, Hanyang Wang, Yimo Cai, Kaiyan Zhang, Xiaohang Zhan, Yueqi Duan",CV,24/03/2025,": test time scaling video generation scale capability increase training data , model size , computational cost , video generation have achieve impressive result digital creation , enable user to express creativity various domain . recently , researcher large language model ( llm ) have expand scaling to test time , which can significantly improve llm performance use more inference time computation . instead scale up video foundation model expensive training cost , explore power test time scaling ( tt ) video generation , aim to answer question : video generation model be allow to use non trivial amount inference time compute , how much can improve generation quality give challenge text prompt . work , reinterpret test time scaling video generation search problem to sample good trajectory gaussian noise space to target video distribution . specifically , build search space test time verifier to provide feedback heuristic algorithm to guide search process . give text prompt , first explore intuitive linear search strategy increase noise candidate inference time . full step denoising frame simultaneously require heavy test time computation cost , further design more efficient tt method video generation call tree of frame ( tof ) that adaptively expand prune video branch autoregressive manner . extensive experiment text conditioned video generation benchmark demonstrate increase test time compute consistently lead to significant improvement quality video . project page : http url"
https://doi.org/10.48550/arXiv.2503.18940,"Ye Tian, Xin Xia, Yuxi Ren, Shanchuan Lin, Xing Wang, Xuefeng Xiao, Yunhai Tong, Ling Yang, Bin Cui",CV,24/03/2025,"training free diffusion acceleration bottleneck sample diffusion model have demonstrate remarkable capability visual content generation remain challenge to deploy due to high computational cost inference . computational burden primarily arise quadratic complexity self attention respect to image video resolution . exist acceleration method often compromise output quality necessitate costly retrain , observe most diffusion model be pre trained low resolution , present opportunity to exploit low resolution prior more efficient inference degrade performance . work , introduce bottleneck sampling , training free framework that leverage low resolution prior to reduce computational overhead preserve output fidelity . bottleneck sample follow high low high denoising workflow : perform high resolution denoising initial final stage operating low resolution intermediate step . to mitigate aliasing blurring artifact , further refine resolution transition point adaptively shift denoising timesteps stage . evaluate bottleneck sampling image video generation task , where extensive experiment demonstrate accelerate inference to $ $ image generation $ $ video generation , maintain output quality comparable to standard full resolution sample process multiple evaluation metric . code be available : http url"
https://doi.org/10.48550/arXiv.2503.18933,"Enrico Pallotta, Sina Mokhtarzadeh Azar, Shuai Li, Olga Zatsarynna, Juergen Gall",CV,24/03/2025,"syncvp : joint diffusion synchronous multi modal video prediction predict future video frame be essential decision making system , yet rgb frame alone often lack information need to fully capture underlying complexity real world . to address limitation , propose multi modal framework synchronous video prediction ( syncvp ) that incorporate complementary data modality , enhance richness accuracy future prediction . syncvp build pre trained modality specific diffusion model introduces efficient spatio temporal cross attention module to enable effective information share modality . evaluate syncvp standard benchmark datasets , such cityscape bair , use depth additional modality . furthermore demonstrate generalization to other modality synthia semantic information climate data . notably , syncvp achieves state of the art performance , even scenario where only one modality be present , demonstrate robustness potential wide range application ."
https://doi.org/10.48550/arXiv.2503.18931,"Yitong Chen, Lingchen Meng, Wujian Peng, Zuxuan Wu, Yu-Gang Jiang",CV,24/03/2025,"comp : continual multimodal pre training vision foundation model pre trained vision foundation model ( vfms ) provide strong visual representation wide range application . paper , continually pre train prevail vfms multimodal manner such can effortlessly process visual input vary size produce visual representation that be more aligned language representation , regardless original pre training process . to end , introduce comp , carefully design multimodal pre training pipeline . comp use continual rotary position embed to support native resolution continual pre training , alignment loss visual textual feature language prototype to align multimodal representation . three stage training , vfms achieve remarkable improvement not only multimodal understanding also other downstream task such classification segmentation . remarkably , comp siglip achieves score chartqa docvqa llm , maintain % accuracy miou frozen chunk evaluation ."
https://doi.org/10.48550/arXiv.2503.18923,"Meng Cao, Pengfei Hu, Yingyao Wang, Jihao Gu, Haoran Tang, Haoze Zhao, Jiahua Dong, Wangbo Yu, Ge Zhang, Ian Reid, Xiaodan Liang",CV,24/03/2025,"video simpleqa : towards factuality evaluation large video language model recent advancement large video language model ( lvlms ) have highlight potential multi modal understanding , yet evaluate factual grounding video context remain critical unsolved challenge . to address gap , introduce video simpleqa , first comprehensive benchmark tailor factuality evaluation lvlms . work distinguishes exist video benchmark following key feature : ) knowledge require : demand integration external knowledge explicit narrative ; ) fact seeking question : targeting objective , undisputed event relationship , avoid subjective interpretation ; ) definitive & short form answer : answer be craft unambiguous definitively correct short format , enable automate evaluation llm a a judge framework minimal score variance ; ) external source verify : annotation undergo rigorous validation authoritative external reference to ensure reliability ; ) temporal reasoning require : annotated question type encompass static single frame understanding dynamic temporal reasoning , explicitly evaluate lvlms factuality long context dependency . extensively evaluate state of the art lvlms summarize key finding follow : ) current lvlms exhibit notable deficiency factual adherence , particularly open source model . best performing model achieves merely f score % ; ) test time compute paradigm show insignificant performance gain , reveal fundamental constraint enhance factuality post hoc computation ; ) retrieval augmented generation demonstrate consistent improvement cost additional inference time overhead , present critical efficiency performance trade off ."
https://doi.org/10.48550/arXiv.2503.18903,"Moussa Kassem Sbeyti, Nadja Klein, Azarm Nowzad, Fikret Sivrikaya, Sahin Albayrak",CV,24/03/2025,"building block robust effective semi supervised real world object detection semi supervised object detection ( ssod ) base pseudo labeling significantly reduce dependence large label datasets effectively leverage label unlabeled data . however , real world application ssod often face critical challenge , include class imbalance , label noise , labeling error . present in depth analysis ssod real world condition , uncover cause suboptimal pseudo labeling key trade offs label quality quantity . base finding , propose four building block that can be seamlessly integrate ssod framework . rare class collage ( rcc ) : data augmentation method that enhance representation rare class create collage rare object . rare class focus ( rcf ) : stratified batch sample strategy that ensure more balanced representation class training . ground truth label correction ( glc ) : label refinement method identifies corrects false , miss , noisy ground truth label leverage consistency teacher model prediction . pseudo label selection ( pls ) : selection method remove low quality pseudo labeled image , guide novel metric estimate miss detection rate account class rarity . validate method comprehensive experiment autonomous drive datasets , result to % increase ssod performance . overall , investigation novel , data centric , broadly applicable building block enable robust effective ssod complex , real world scenario . code be available http url ."
https://doi.org/10.48550/arXiv.2503.18897,"Thomas Chabal, Shizhe Chen, Jean Ponce, Cordelia Schmid",CV,24/03/2025,"online scene reconstruction use neural object prior paper address problem reconstruct scene online level object give rgb d video sequence . current object aware neural implicit representation hold promise , be limit online reconstruction efficiency shape completion . main contribution to alleviate above limitation be twofold . first , propose feature grid interpolation mechanism to continuously update grid based object centric neural implicit representation new object part be reveal . second , construct object library previously map object advance leverage corresponding shape prior to initialize geometric object model new video , subsequently complete novel view as well synthesize past view to avoid lose original object detail . extensive experiment synthetic environment replica dataset , real world scannet sequence video capture laboratory demonstrate approach outperform state of the art neural implicit model task term reconstruction accuracy completeness ."
https://doi.org/10.48550/arXiv.2503.18886,"Weichen Fan, Amber Yijia Zheng, Raymond A. Yeh, Ziwei Liu",CV,24/03/2025,"cfg zero * : improve classifier free guidance flow matching model classifier free guidance ( cfg ) be widely adopt technique model to improve image fidelity controllability . work , first analytically study effect cfg flow matching model train gaussian mixture where ground truth flow can be derive . observe early stage training , when flow estimation be inaccurate , cfg directs sample incorrect trajectory . building observation , propose cfg zero * , improved cfg two contribution : ( ) optimize scale , where scalar be optimize to correct inaccuracy estimated velocity , hence * name ; ( b ) zero init , which involve zero out first few step ode solver . experiment text to image ( lumina next , stable diffusion , flux ) text to video ( ) generation demonstrate cfg zero * consistently outperform cfg , highlight effectiveness guide flow matching model . ( code be available http url )"
https://doi.org/10.48550/arXiv.2503.18883,"Savas Ozkan, Andrea Maracani, Hyowon Kim, Sijun Cho, Eunchung Noh, Jeongwon Min, Jung Min Cho, Mete Ozay",CV,24/03/2025,"efficient accurate scene text recognition cascaded transformer recent year , vision transformer text decoder have demonstrate remarkable performance scene text recognition ( str ) due to ability to capture long range dependency contextual relationship high learn capacity . however , computational memory demand model be significant , limit deployment resource constrained application . to address challenge , propose efficient accurate str system . specifically , focus improve efficiency encoder model introduce cascaded transformers structure . structure progressively reduce vision token size encoding step , effectively eliminate redundant token reduce computational cost . experimental result confirm str system achieve comparable performance to state of the art baseline substantially decrease computational requirement . particular , large model , accuracy remain same , to , computational complexity be almost halve structure ."
https://doi.org/10.48550/arXiv.2503.18880,"Hyeonggon Ryu, Seongyu Kim, Joon Son Chung, Arda Senocak",CV,24/03/2025,"see speech sound : distinguishing locate audio visual scene present unified model capable simultaneously ground spoken language non speech sound visual scene , address key limitation current audio visual grounding model . exist approach be typically limited to handle speech non speech sound independently , best , together sequentially mix . limitation prevent capture complexity real world audio source that be often mixed . approach introduce ' framework audio visual alignment objective that jointly learn correspondence disentanglement use mixed audio . objective , model learn to produce distinct embeddings audio type , enable effective disentanglement grounding mixed audio source . additionally , create new dataset to evaluate simultaneous grounding mixed audio source , demonstrate model outperform prior method . approach also achieve comparable good performance standard segmentation cross modal retrieval task , highlight benefit mix and separate approach ."
https://doi.org/10.48550/arXiv.2503.18873,"Moein Sorkhei, Emir Konuk, Jingyu Guo, Christos Matsoukas, Kevin Smith",CV,24/03/2025,"efficient self supervised adaptation medical image analysis self supervised adaptation ( ssa ) improve foundation model transfer to medical domain be computationally prohibitive . parameter efficient fine tuning method such lora have be explore supervised adaptation , effectiveness ssa remain unknown . work , introduce efficient self supervised adaptation ( essa ) , framework that apply parameter efficient fine tuning technique to ssa aim reduce computational cost improve adaptation performance . method test , attention projection layer adaptation ( apla ) set new state of the art , consistently surpass full parameter ssa supervise fine tuning diverse medical task , reduce gpu memory to % increase training throughput % , maintain inference efficiency ."
https://doi.org/10.48550/arXiv.2503.18872,"Yanda Chen, Gongwei Chen, Miao Zhang, Weili Guan, Liqiang Nie",CV,24/03/2025,"curriculum coarse to fine selection high ipc dataset distillation dataset distillation ( dd ) excels synthesize small number image class ( ipc ) struggle to maintain effectiveness high ipc setting . recent work dataset distillation demonstrate combine distil real data can mitigate effectiveness decay . however , analysis combination paradigm reveals current one shot independent selection mechanism induce incompatibility issue distil real image . to address issue , introduce novel curriculum coarse to fine selection ( ccfs ) method efficient high ipc dataset distillation . ccfs employ curriculum selection framework real data selection , where leverage coarse to fine strategy to select appropriate real data base current synthetic dataset curriculum . extensive experiment validate ccfs , surpass state of the art % , % , % tiny imagenet high ipc setting . notably , ccfs achieve % test accuracy % compression ratio tiny imagenet , closely match full dataset training only % degradation . code : http url ."
https://doi.org/10.48550/arXiv.2503.18862,"DeShin Hwa, Tobias Holmes, Klaus Drechsler",CV,24/03/2025,"explore integration key value attention pure hybrid transformer semantic segmentation cnns be long consider state art image processing , introduction transformer architecture have challenge position . achieve excellent result image classification segmentation , transformer remain inherently reliant large train datasets remain computationally expensive . newly introduce transformer derivative name kv transformer show promise result synthetic , nlp , image classification task , reduce complexity memory usage . be especially conducive to use case where local inference be require , such medical screening application . endeavour to further evaluate merit kv transformer semantic segmentation task , specifically domain medical imaging . directly compare traditional kv variant same base architecture , provide further insight practical tradeoff reduced model complexity . observe notable reduction parameter count multiply accumulate operation , achieve similar performance most kv variant model when directly compare to qkv implementation ."
https://doi.org/10.48550/arXiv.2503.18860,"Zunnan Xu, Zhentao Yu, Zixiang Zhou, Jun Zhou, Xiaoyu Jin, Fa-Ting Hong, Xiaozhong Ji, Junwei Zhu, Chengfei Cai, Shiyu Tang, Qin Lin, Xiu Li, Qinglin Lu",CV,24/03/2025,"hunyuanportrait : implicit condition control enhanced portrait animation introduce , diffusion based condition control method that employ implicit representation highly controllable lifelike portrait animation . give single portrait image appearance reference video clip drive template , hunyuanportrait can animate character reference image facial expression head pose driving video . framework , utilize pre trained encoders to achieve decoupling portrait motion information identity video . to do so , implicit representation be adopt to encode motion information be employ control signal animation phase . leverage power stable video diffusion main building block , carefully design adapter layer to inject control signal denoising unet attention mechanism . bring spatial richness detail temporal consistency . hunyuanportrait also exhibit strong generalization performance , which can effectively disentangle appearance motion different image style . framework outperform exist method , demonstrate superior temporal consistency controllability . project be available http url ."
https://doi.org/10.48550/arXiv.2503.18854,"Ruichuan An, Sihan Yang, Ming Lu, Renrui Zhang, Kai Zeng, Yulin Luo, Jiajun Cao, Hao Liang, Ying Chen, Qi She, Shanghang Zhang, Wentao Zhang",CV,24/03/2025,"mc llava : multi concept personalized vision language model current vision language model ( vlms ) show exceptional ability diverse task , such visual question answer . to enhance user experience , recent study investigate vlm personalization to understand user provided concept . however , mainly focus single concept personalization , neglect existence interplay multiple concept , which limit real world applicability . paper propose first multi concept personalization paradigm , mc llava . specifically , mc llava employ multi concept instruction tune strategy , effectively integrate multiple concept single training step . to reduce cost relate to joint training , propose personalized textual prompt that use visual token information to initialize concept token . additionally , introduce personalized visual prompt inference , aggregate location confidence map enhanced recognition ground capability . to advance multi concept personalization research , further contribute high quality instruction tune dataset . carefully collect image multiple character object movie manually generate question answer sample multi concept scenario , feature superior diversity . comprehensive qualitative quantitative experiment demonstrate mc llava can achieve impressive multi concept personalized response , pave way vlms to become good user specific assistant . code dataset will be publicly available $ { http url } { http url } $ ."
https://doi.org/10.48550/arXiv.2503.18853,"Xiao Cao, Beibei Lin, Bo Wang, Zhiyong Huang, Robby T. Tan",CV,24/03/2025,": texture swap object single reference image texture swapping allow customization object texture , enable efficient versatile visual transformation editing . dedicated method exists , adapt editing text driven edit approach can serve purpose . however , edit require frame by frame manipulation , cause inconsistency view , text driven edit struggle to preserve texture characteristic reference image . to tackle challenge , introduce , texture swap method that integrate : ) progressive generation , ) view consistency gradient guidance , ) prompt tuned gradient guidance . to ensure view consistency , progressive generation process start edit single reference image gradually propagate edits to adjacent view . view consistency gradient guidance further reinforces consistency condition generation model feature difference consistent inconsistent output . to preserve texture characteristic , introduce prompt tuning based gradient guidance , which learn token that precisely capture difference reference image object . token then guide edit process , ensure more consistent texture preservation view . overall , integrates novel strategy to achieve higher fidelity texture transfer preserve structural coherence multiple viewpoint . extensive qualitative quantitative evaluation confirm three novel component enable convincing effective texture swap object . code will be available upon acceptance ."
https://doi.org/10.48550/arXiv.2503.18830,"Zhengxian Wu, Chuanrui Zhang, Hangrui Xu, Peng Jiao, Haoqian Wang",CV,24/03/2025,"dagait : generalize skeleton guided data alignment gait recognition gait recognition be emerge promising innovative area field computer vision , widely apply to remote person identification . exist gait recognition method have achieve substantial success controlled laboratory datasets , performance often decline significantly when transition to wild http url argue performance gap can be primarily attribute to spatio temporal distribution inconsistency present wild datasets , where subject appear vary angle , position , distance frame . to achieve accurate gait recognition wild , propose skeleton guided silhouette alignment strategy , which use prior knowledge skeleton to perform affine transformation corresponding http url best knowledge , be first study to explore impact data alignment gait recognition . conduct extensive experiment multiple datasets network architecture , result demonstrate significant advantage propose alignment http url , challenge dataset , method achieve average performance improvement % evaluate network . furthermore , method achieve substantial improvement cross domain datasets , accuracy improvement to % ."
https://doi.org/10.48550/arXiv.2503.18817,"Jeonghyeon Kim, Sangheum Hwang",CV,24/03/2025,"enhance ood detection cross modal alignment multi modal representation prior research out of distribution detection ( oodd ) have primarily focus single modality model . recently , advent large scale pretrained vision language model such clip , oodd method utilize such multi modal representation zero shot prompt learning strategy have emerge . however , method typically involve either freeze pretrained weight only partially tune , which can be suboptimal downstream datasets . paper , highlight multi modal fine tuning ( mmft ) can achieve notable oodd performance . recent work demonstrate impact fine tuning method oodd , there remain significant potential performance improvement . investigate limitation naïve fine tuning method , examine why fail to fully leverage pretrained knowledge . empirical analysis suggest issue could stem modality gap in distribution ( id ) embeddings . to address , propose training objective that enhance cross modal alignment regularize distance image text embeddings id data . adjustment help good utilizing pretrained textual information align similar semantics different modality ( , text image ) more closely hyperspherical representation space . theoretically demonstrate propose regularization correspond to maximum likelihood estimation energy based model hypersphere . utilizing ood benchmark datasets , show method , combine post hoc oodd approach leverage pretrained knowledge ( , neglabel ) , significantly outperform exist method , achieve state of the art oodd performance lead id accuracy ."
https://doi.org/10.48550/arXiv.2503.18812,"Shrikant Malviya, Neelanjan Bhowmik, Stamos Katsigiannis",CV,24/03/2025,"skdu de factify : vision transformer data augmentation ai generated image detection aim work be to explore potential pre trained vision language model , . vision transformer ( vit ) , enhance advanced data augmentation strategy detection ai generated image . approach leverage fine tuned vit model train dataset , which include image generate state of the art model such stable diffusion , stable diffusion xl , stable diffusion , dall e , midjourney . employ perturbation technique flip , rotation , gaussian noise injection , jpeg compression training to improve model robustness generalisation . experimental result demonstrate vit based pipeline achieve state of the art performance , significantly outperform compete method validation test datasets ."
https://doi.org/10.48550/arXiv.2503.18808,"Yang Liu, Hongjin Wang, Zepu Wang, Xiaoguang Zhu, Jing Liu, Peng Sun, Rui Tang, Jianwei Du, Victor C.M. Leung, Liang Song",CV,24/03/2025,"crcl : causal representation consistency learn anomaly detection surveillance video video anomaly detection ( vad ) remain fundamental yet formidable task video understand community , promising application area such information forensics public safety protection . due to rarity diversity anomaly , exist method only use easily collect regular event to model inherent normality normal spatial temporal pattern unsupervised manner . previous study have show exist unsupervised vad model be incapable label independent data offset ( , scene change ) real world scenario may fail to respond to light anomaly due to overgeneralization deep neural network . inspire causality learning , argue there exist causal factor that can adequately generalize prototypical pattern regular event present significant deviation when anomalous instance occur . regard , propose causal representation consistency learning ( crcl ) to implicitly mine potential scene robust causal variable unsupervised video normality learning . specifically , build structural causal model , propose scene debiasing learning causality inspired normality learn to strip away entangled scene bias deep representation learn causal video normality , respectively . extensive experiment benchmark validate superiority method conventional deep representation learning . moreover , ablation study extension validation show crcl can cope label independent bias multi scene setting maintain stable performance only limited training data available ."
https://doi.org/10.48550/arXiv.2503.18803,"Duowang Zhu, Xiaohu Huang, Haiyan Huang, Hao Zhou, Zhenfeng Shao",CV,24/03/2025,": revisiting change detection caption video model perspective paper , present , framework that reconceptualizes change detection captioning task video modeling . recent method have achieve remarkable success regard pair bi temporal image separate frame . employ shared weight image encoder to extract spatial feature then use change extractor to capture difference two image . however , image feature encode , be task agnostic process , can not attend to change region effectively . furthermore , different change extractor design various change detection caption task make difficult to have unified framework . to tackle challenge , regard bi temporal image comprise two frame akin to tiny video . integrate learnable perception frame bi temporal image , video encoder enable perception frame to interact image directly perceive difference . therefore , can get rid intricate change extractor , provide unified framework different change detection caption task . verify multiple task , encompass change detection ( include binary change detection , semantic change detection , building damage assessment ) change captioning , eight standard benchmark . bell whistle , simple yet effective framework can achieve superior performance ultra light video model comprise only % % parameter % % flop compare to state of the art method . hope could be alternative to model facilitate future research ."
https://doi.org/10.48550/arXiv.2503.18794,"Yulong Zheng, Zicheng Jiang, Shengfeng He, Yandu Sun, Junyu Dong, Huaidong Zhang, Yong Du",CV,24/03/2025,"nexusgs : sparse view synthesis epipolar depth prior gaussian splatting neural radiance field ( nerf ) gaussian splatting ( ) have noticeably advance photo realistic novel view synthesis use image densely space camera viewpoint . however , method struggle few shot scenario due to limited supervision . paper , present nexusgs , approach that enhance novel view synthesis sparse view image directly embed depth information point cloud , rely complex manual regularization . exploit inherent epipolar geometry , method introduce novel point cloud densification strategy that initialize dense point cloud , reduce randomness point placement prevent over smoothing overfitting . specifically , nexusgs comprises three key step : epipolar depth nexus , flow resilient depth blending , flow filtered depth pruning . step leverage optical flow camera pose to compute accurate depth map , mitigate inaccuracy often associate optical flow . incorporate epipolar depth prior , nexusgs ensures reliable dense point cloud coverage support stable train sparse view condition . experiment demonstrate nexusgs significantly enhance depth accuracy render quality , surpass state of the art method considerable margin . furthermore , validate superiority generated point cloud substantially boost performance compete method . project page : http url ."
https://doi.org/10.48550/arXiv.2503.18785,Zifa Chen,CV,24/03/2025,"lgi detr : local global interaction uav object detection uav have be widely use various field . however , most exist object detector use drone be not end to end require design various complex component careful fine tuning . most exist end to end object detector be design natural scene . be not ideal to apply directly to uav image . order to solve above challenge , design local global information interaction detr uavs , namely lgi detr . cross layer bidirectional low level high level feature information enhancement , fusion method be effective especially field small objection detection . initial stage encoder , propose local spatial enhancement module ( lse ) , which enhance low level rich local spatial information high level feature , reduce loss local information transmission process high level information . final stage encoder , propose novel global information injection module ( gii ) design to integrate rich high level global semantic representation low level feature map . hierarchical fusion mechanism effectively address inherent limitation local receptive field propagate contextual information feature hierarchy . experimental result two challenge uav image object detection benchmark , uavdt , show propose model outperform sota model . compare to baseline model , ap improve % % , respectively ."
https://doi.org/10.48550/arXiv.2503.18784,"Wenxi Chen, Raymond A. Yeh, Shaoshuai Mou, Yan Gu",CV,24/03/2025,"leverage perturbation robustness to enhance out of distribution detection out of distribution ( ood ) detection be task identify input that deviate training data distribution . capability be essential safely deploy deep computer vision model open world environment . work , propose post hoc method , perturbation rectified ood detection ( pro ) , base insight that prediction confidence ood input be more susceptible to reduction perturbation in distribution ( ind ) input . base observation , propose adversarial score function that search local minimum score original input apply gradient descent . procedure enhance separability ind ood sample . importantly , approach improve ood detection performance complex modification to underlie model architecture . conduct extensive experiment use openood { } . approach far push limit softmax based ood detection be lead post hoc method small scale model . model adversarial training , pro effectively detect near ood input , achieve reduction more % fpr @ compare to state of the art method ."
https://doi.org/10.48550/arXiv.2503.18783,"Linwei Chen, Lin Gu, Liang Li, Chenggang Yan, Ying Fu",CV,24/03/2025,"frequency dynamic convolution dense image prediction dynamic convolution ( dy conv ) have show promising performance enable adaptive weight selection multiple parallel weight combine attention mechanism , frequency response weight tend to exhibit high similarity , result high parameter cost limited adaptability . work , introduce frequency dynamic convolution ( fdconv ) , novel approach that mitigate limitation learn fixed parameter budget fourier domain . fdconv divide budget frequency based group disjoint fourier index , enable construction frequency diverse weight increase parameter cost . to further enhance adaptability , propose kernel spatial modulation ( ksm ) frequency band modulation ( fbm ) . ksm dynamically adjust frequency response filter spatial level , fbm decomposes weight distinct frequency band frequency domain modulate dynamically base local content . extensive experiment object detection , segmentation , classification validate effectiveness fdconv . demonstrate when apply to , fdconv achieves superior performance modest increase parameter , outperform previous method that require substantial increase parameter budget ( , condconv , kw ) . moreover , fdconv seamlessly integrate variety architecture , include convnext , swin transformer , offer flexible efficient solution modern vision task . code be make publicly available http url ."
https://doi.org/10.48550/arXiv.2503.18767,"Konstantin Pakulev, Alexander Vakhitov, Gonzalo Ferrer",CV,24/03/2025,"good keypoints two view geometry estimation problem local feature be essential to many modern downstream application . therefore , be interest to determine property local feature that contribute to downstream performance good design feature detector descriptor . work , propose new theoretical model score feature point ( keypoints ) context two view geometry estimation problem . model determine two property good keypoint solve homography estimation problem should have : be repeatable have small expect measurement error . result provide key insight why maximize number correspondence do always lead to good homography estimation accuracy . use developed model to design method that detect keypoints that benefit homography estimation introduce bound ness st ( boness st ) keypoint detector . novelty boness st come strong theoretical foundation , more accurate keypoint score due to subpixel refinement cost design superior robustness to low saliency keypoints . result , boness st outperforms prior self supervised local feature detector planar homography epipolar geometry estimation problem ."
https://doi.org/10.48550/arXiv.2503.18755,"Nathan Darjana, Ryo Fujii, Hideo Saito, Hiroki Kajita",CV,24/03/2025,"egosurgery hts : dataset egocentric hand tool segmentation open surgery video egocentric open surgery video capture rich , fine grained detail essential accurately model surgical procedure human behavior operating room . detailed , pixel level understanding hand surgical tool be crucial interpret surgeon action intention . introduce egosurgery hts , new dataset pixel wise annotation benchmark suite segment surgical tool , hand , interact tool egocentric open surgery video . specifically , provide labeled dataset ( ) tool instance segmentation distinct surgical tool , ( ) hand instance segmentation , ( ) hand tool segmentation to label hand tool manipulate . use egosurgery hts , conduct extensive evaluation state of the art segmentation method demonstrate significant improvement accuracy hand hand tool segmentation egocentric open surgery video compare to exist datasets . dataset will be release http url ."
